Tract,Disadvantaged Communities,Low-Income Communities,County name
6019005504,No,No,Madera 
6019005505,No,No,Los Angeles
6019005507,No,No,San Diego
6019005508,No,No,Orange 
6019005509,No,No,Los Angeles
6019005510,No,No,Los Angeles
6019005512,No,No,Los Angeles
6019005513,No,No,Fresno 
6019005514,No,No,San Joaquin
6019005515,No,No,Los Angeles
6019005516,No,No,Los Angeles
6019005517,No,No,Los Angeles
6019005518,No,No,Los Angeles
6019005520,No,No,Los Angeles
6019005522,No,No,Santa Clara
6019005524,No,No,Fresno 
6019005525,No,No,Stanislaus 
6019005602,No,Yes,Los Angeles
6019005605,No,No,Los Angeles
6019005606,No,No,Los Angeles
6019005607,Yes,Yes,Riverside 
6019005608,Yes,Yes,Los Angeles
6019005701,No,Yes,Los Angeles
6019005702,No,No,Riverside 
6019005703,No,No,Ventura 
6019005704,No,Yes,Los Angeles
6019005801,No,No,Stanislaus 
6019005802,No,No,Merced 
6019005804,Yes,No,Los Angeles
6019005805,No,No,Los Angeles
6019005904,No,No,Los Angeles
6019005905,No,No,Tulare 
6019005906,No,No,Los Angeles
6019005907,No,No,Sacramento 
6019005909,No,No,Riverside 
6019005911,No,No,Los Angeles
6019005912,No,No,Los Angeles
6019006000,No,No,Los Angeles
6019006100,Yes,Yes,Sacramento 
6019006201,Yes,Yes,Los Angeles
6019006202,Yes,Yes,San Francisco
6019006300,Yes,No,Fresno 
6019006402,No,No,Los Angeles
6019006403,No,No,Los Angeles
6019006404,No,No,Los Angeles
6019006405,No,No,Los Angeles
6020965299,No,No,Alameda 
6020992717,No,No,Orange 
6021020135,No,No,Imperial 
6021047553,No,No,Los Angeles
6021074971,No,No,Los Angeles
6021102389,No,No,Merced 
6021129807,No,No,San Bernardino
6021157225,No,No,Kings 
6021184643,No,No,Contra Costa
6021212061,No,No,Orange 
6021239479,No,No,Kern 
6021266897,No,No,Los Angeles
6021294315,No,No,Riverside 
6021321733,No,No,Los Angeles
6021349151,No,No,Sacramento 
6021376569,No,No,Los Angeles
6021403987,No,No,San Joaquin
6021431405,No,No,Los Angeles
6021458823,No,No,Los Angeles
6021486241,No,No,Los Angeles
6021513659,No,No,Los Angeles
6021541077,No,No,Santa Clara
6021568495,No,No,San Bernardino
6021595913,No,No,Los Angeles
6021623331,No,No,Riverside 
6021650749,No,No,Los Angeles
6021678167,No,No,San Joaquin
6021705585,No,No,San Joaquin
6021733003,No,No,Stanislaus 
6021760421,No,No,Los Angeles
6021787839,No,No,San Bernardino
6021815257,No,No,Fresno 
6021842675,No,No,Los Angeles
6021010300,No,No,Los Angeles
6021010400,No,Yes,Los Angeles
6021010501,No,Yes,Sacramento 
6021010502,No,No,Contra Costa
6023000100,No,Yes,Fresno 
6023000200,No,Yes,Stanislaus 
6023000300,No,Yes,Los Angeles
6023000400,No,Yes,Riverside 
6023000500,No,Yes,Riverside 
6023000600,No,Yes,Orange 
6023000700,No,No,Fresno 
6023000800,No,No,Los Angeles
6023000900,No,No,San Bernardino
6023001000,No,Yes,San Diego
6023001101,No,Yes,Los Angeles
6023001200,No,Yes,Los Angeles
6023001300,No,Yes,Riverside 
6023010102,No,Yes,Kern 
6023010200,No,Yes,San Bernardino
6023010300,No,No,Los Angeles
6023010400,No,No,Los Angeles
6023010501,No,Yes,San Joaquin
6023010502,No,No,Tulare 
6023010600,No,No,Merced 
6023010700,No,No,Los Angeles
6023010800,No,Yes,Fresno 
6023010901,No,Yes,Los Angeles
6023010902,No,Yes,Los Angeles
6023011000,No,Yes,Stanislaus 
6023011100,No,Yes,Los Angeles
6023011200,No,Yes,Los Angeles
6023011500,No,Yes,Alameda 
6023011600,No,Yes,San Diego
6023940000,No,Yes,Los Angeles
6023990100,No,No,Los Angeles
6025010101,No,No,Riverside 
6025010102,Yes,Yes,Los Angeles
6025010200,Yes,Yes,Los Angeles
6025010300,Yes,No,Los Angeles
6025010400,Yes,Yes,Los Angeles
6025010500,Yes,Yes,Los Angeles
6025010600,No,No,Los Angeles
6025010700,Yes,Yes,Riverside 
6025010800,No,No,Los Angeles
6025010900,No,Yes,San Bernardino
6025011000,No,No,Los Angeles
6025011100,Yes,Yes,Los Angeles
6025011201,No,No,Los Angeles
6025011202,No,Yes,Stanislaus 
6025011300,Yes,Yes,Riverside 
6025011400,Yes,Yes,San Joaquin
6025011500,Yes,Yes,Los Angeles
6025011600,Yes,Yes,Fresno 
6025011700,No,Yes,San Joaquin
6025011801,No,No,Los Angeles
6025011802,No,Yes,Alameda 
6025011803,No,No,Los Angeles
6025011900,Yes,Yes,Los Angeles
6025012001,Yes,Yes,Los Angeles
6025012002,No,No,Stanislaus 
6025012100,Yes,Yes,Los Angeles
6025012200,Yes,Yes,San Francisco
6025012301,No,Yes,Merced 
6025012302,No,Yes,Imperial 
6025012400,No,Yes,Los Angeles
6025940000,No,Yes,Los Angeles
6027000100,No,Yes,Los Angeles
6027000200,No,No,Los Angeles
6027000300,No,No,Los Angeles
6027000400,No,Yes,Los Angeles
6027000500,No,Yes,Los Angeles
6027000800,No,Yes,San Bernardino
6029000101,Yes,No,Sacramento 
6029000102,No,Yes,Riverside 
6029000200,Yes,Yes,Los Angeles
6029000300,Yes,Yes,Los Angeles
6029000400,Yes,Yes,Los Angeles
6029000503,No,No,Contra Costa
6029000504,Yes,No,Los Angeles
6029000505,No,No,Los Angeles
6029000506,No,No,Los Angeles
6029000507,Yes,No,Los Angeles
6029000600,Yes,Yes,Los Angeles
6029000700,No,No,Los Angeles
6029000800,No,No,Riverside 
6029000902,No,No,Los Angeles
6029000903,No,No,San Bernardino
6029000904,No,Yes,Orange 
6029000905,No,No,Riverside 
6029000906,No,Yes,Kings 
6029000907,No,No,San Bernardino
6029000908,No,No,San Diego
6029000909,No,No,Los Angeles
6029000910,No,No,San Diego
6029001000,Yes,No,Los Angeles
6029001101,No,Yes,Los Angeles
6029001102,Yes,Yes,Los Angeles
6029001103,No,Yes,Los Angeles
6029001201,Yes,Yes,Los Angeles
6029001202,Yes,Yes,Fresno 
6029001300,Yes,Yes,Sacramento 
6029001400,Yes,Yes,Sacramento 
6029001500,Yes,Yes,Los Angeles
6029001600,Yes,Yes,Kern 
6029001700,Yes,No,Los Angeles
6029001801,Yes,Yes,Kern 
6029001802,No,No,Los Angeles
6029001901,Yes,Yes,Los Angeles
6029001902,Yes,Yes,Los Angeles
6029002000,Yes,Yes,Los Angeles
6029002100,Yes,Yes,Santa Clara
6029002200,Yes,Yes,Los Angeles
6029002301,Yes,Yes,Contra Costa
6029002302,Yes,Yes,Los Angeles
6029002400,Yes,Yes,Sacramento 
6029002500,Yes,Yes,Los Angeles
6029002600,Yes,Yes,Los Angeles
6029002700,Yes,Yes,Fresno 
6029002804,No,Yes,Los Angeles
6029002806,No,No,Sacramento 
6029002807,No,No,Los Angeles
6029002808,No,No,Imperial 
6029002811,No,No,Fresno 
6029002812,Yes,Yes,Los Angeles
6029002813,Yes,Yes,Los Angeles
6029002814,Yes,Yes,Los Angeles
6029002815,Yes,Yes,Los Angeles
6029002816,Yes,Yes,San Bernardino
6029002817,No,Yes,Los Angeles
6029002818,No,No,Los Angeles
6029002819,No,No,Los Angeles
6029002820,No,No,Tulare 
6029002821,No,No,San Bernardino
6029002900,Yes,Yes,Tulare 
6029003000,Yes,Yes,Riverside 
6029003103,Yes,Yes,San Bernardino
6029003112,Yes,Yes,Contra Costa
6029003113,Yes,Yes,Merced 
6029003114,Yes,No,Merced 
6029003115,Yes,Yes,San Francisco
6029003121,Yes,Yes,Riverside 
6029003122,No,Yes,Orange 
6029003123,No,No,Fresno 
6029003124,No,No,San Bernardino
6029003202,Yes,Yes,Los Angeles
6029003203,No,No,Solano 
6029003204,No,No,Los Angeles
6029003205,No,No,Sacramento 
6029003206,Yes,No,Kern 
6029003303,No,Yes,San Mateo
6029003304,Yes,No,Los Angeles
6029003305,No,Yes,Los Angeles
6029003306,No,Yes,Los Angeles
6029003400,Yes,Yes,Los Angeles
6029003500,Yes,No,Imperial 
6029003600,No,No,Los Angeles
6029003700,Yes,Yes,Los Angeles
6029003803,No,No,Los Angeles
6029003804,No,No,San Bernardino
6029003805,No,No,San Diego
6029003806,No,No,Los Angeles
6029003807,No,No,Alameda 
6029003808,No,No,Los Angeles
6029003809,No,No,Imperial 
6029003810,No,No,Los Angeles
6029003811,No,No,Orange 
6029003812,No,No,Fresno 
6029003813,No,No,Los Angeles
6029003900,Yes,No,Los Angeles
6029004000,Yes,Yes,Los Angeles
6029004101,Yes,Yes,Los Angeles
6029004102,Yes,Yes,Yuba 
6029004200,Yes,Yes,Fresno 
6029004301,Yes,Yes,Los Angeles
6029004302,No,No,Los Angeles
6029004401,No,Yes,San Joaquin
6029004402,Yes,Yes,Kern 
6029004500,Yes,Yes,Orange 
6029004601,No,No,Los Angeles
6029004603,No,No,Los Angeles
6029004604,Yes,Yes,Los Angeles
6029004701,Yes,Yes,Madera 
6029004702,Yes,Yes,Orange 
6029004800,Yes,Yes,San Diego
6029004901,Yes,Yes,Riverside 
6029004902,No,Yes,Los Angeles
6029005003,Yes,Yes,San Bernardino
6029005004,No,Yes,Los Angeles
6029005103,Yes,Yes,San Joaquin
6029005104,No,No,Los Angeles
6029005201,No,Yes,Los Angeles
6029005203,No,Yes,Los Angeles
6029005204,Yes,Yes,Los Angeles
6029005300,No,Yes,Los Angeles
6029005401,No,No,Fresno 
6029005402,No,No,Alameda 
6029005403,No,Yes,Los Angeles
6029005404,No,No,Kern 
6029005501,No,No,Fresno 
6029005506,No,No,Los Angeles
6029005507,No,No,Los Angeles
6029005508,No,Yes,Los Angeles
6029005600,No,Yes,Los Angeles
6029005700,No,No,Kings 
6029005801,No,No,Los Angeles
6029005802,No,Yes,San Diego
6029005900,No,Yes,Riverside 
6029006002,No,No,San Bernardino
6029006003,No,No,San Bernardino
6029006004,No,Yes,San Joaquin
6029006006,No,No,Los Angeles
6029006007,No,No,Kern 
6029006008,No,No,Los Angeles
6029006100,No,Yes,Los Angeles
6029006201,Yes,Yes,San Joaquin
6029006202,Yes,Yes,Los Angeles
6029006301,No,Yes,Tulare 
6029006303,No,Yes,Kings 
6029006304,Yes,Yes,Los Angeles
6029006401,Yes,Yes,Santa Clara
6029006403,No,Yes,Fresno 
6029006404,No,Yes,Los Angeles
6029006500,Yes,Yes,Los Angeles
6031000100,No,No,Los Angeles
6031000200,Yes,No,Stanislaus 
6031000300,Yes,Yes,Los Angeles
6031000402,No,No,Los Angeles
6031000403,No,Yes,San Bernardino
6031000404,No,No,Los Angeles
6031000405,No,Yes,Tulare 
6031000500,Yes,Yes,Alameda 
6031000601,No,No,Los Angeles
6031000602,No,No,San Bernardino
6031000701,No,No,Stanislaus 
6031000702,No,No,Los Angeles
6031000800,Yes,Yes,Los Angeles
6031000900,No,Yes,Los Angeles
6031001001,No,No,Los Angeles
6031001002,Yes,Yes,San Francisco
6031001003,Yes,No,San Bernardino
6031001100,Yes,Yes,Orange 
6031001200,No,No,Los Angeles
6031001300,Yes,Yes,Riverside 
6031001401,No,Yes,Los Angeles
6031001402,Yes,Yes,Santa Clara
6031001500,No,Yes,Los Angeles
6031001601,Yes,Yes,Kern 
6031001602,No,No,San Bernardino
6031001701,Yes,Yes,Imperial 
6031981800,No,No,Los Angeles
6033000100,No,Yes,Kern 
6033000300,No,Yes,Orange 
6033000400,No,Yes,Los Angeles
6033000501,No,Yes,Los Angeles
6033000502,No,Yes,San Bernardino
6033000600,No,Yes,Los Angeles
6033000701,No,Yes,Butte 
6033000702,No,Yes,San Joaquin
6033000801,No,Yes,Los Angeles
6033000802,No,Yes,Madera 
6033000900,No,No,Stanislaus 
6033001000,No,Yes,Los Angeles
6033001100,No,No,Los Angeles
6033001200,No,Yes,Alameda 
6033001300,No,No,Los Angeles
6035040100,No,Yes,San Bernardino
6035040200,No,Yes,Kern 
6035040302,No,No,San Bernardino
6035040303,No,Yes,San Bernardino
6035040304,No,Yes,Los Angeles
6035040305,No,No,Los Angeles
6035040400,No,No,Riverside 
6035040500,No,No,Fresno 
6035040600,No,Yes,Fresno 
6037101110,No,Yes,Los Angeles
6037101122,No,No,Los Angeles
6037101210,No,Yes,San Joaquin
6037101220,No,Yes,Kern 
6037101300,No,No,San Diego
6037101400,No,Yes,Los Angeles
6037102103,No,No,San Diego
6037102104,No,No,Los Angeles
6037102105,No,Yes,Merced 
6037102107,No,No,Riverside 
6037103101,No,No,Los Angeles
6037103102,No,No,Los Angeles
6037103200,No,Yes,Riverside 
6037103300,No,No,Santa Clara
6037103400,No,Yes,Los Angeles
6037104103,Yes,Yes,San Bernardino
6037104105,No,Yes,Stanislaus 
6037104108,Yes,Yes,Kern 
6037104124,No,No,San Bernardino
6037104201,No,Yes,Riverside 
6037104203,Yes,Yes,Los Angeles
6037104204,Yes,Yes,Alameda 
6037104310,Yes,Yes,Los Angeles
6037104320,Yes,Yes,San Bernardino
6037104401,Yes,Yes,San Bernardino
6037104403,Yes,Yes,Riverside 
6037104404,Yes,Yes,Los Angeles
6037104500,No,Yes,Los Angeles
6037104610,Yes,Yes,Los Angeles
6037104620,No,Yes,Los Angeles
6037104701,Yes,Yes,Los Angeles
6037104703,Yes,Yes,San Joaquin
6037104704,Yes,Yes,Contra Costa
6037104810,Yes,Yes,Los Angeles
6037104821,Yes,Yes,Sacramento 
6037104822,Yes,Yes,Tulare 
6037106010,No,No,Los Angeles
6037106020,No,Yes,Contra Costa
6037106111,No,No,Los Angeles
6037106112,No,No,Los Angeles
6037106113,No,Yes,Los Angeles
6037106114,No,Yes,Riverside 
6037106403,No,Yes,Los Angeles
6037106405,No,Yes,San Joaquin
6037106406,No,Yes,Los Angeles
6037106407,No,Yes,Los Angeles
6037106408,No,Yes,Fresno 
6037106510,Yes,No,Los Angeles
6037106520,Yes,Yes,Fresno 
6037106603,No,No,San Bernardino
6037106604,Yes,Yes,San Bernardino
6037106641,No,No,Contra Costa
6037106642,No,No,Los Angeles
6037106643,No,No,San Diego
6037106645,No,No,San Bernardino
6037106646,No,No,Alameda 
6037106648,Yes,Yes,Los Angeles
6037106649,No,No,Los Angeles
6037107010,No,Yes,Los Angeles
6037107020,No,Yes,San Diego
6037108101,No,No,Los Angeles
6037108102,No,No,Los Angeles
6037108103,No,No,Fresno 
6037108104,No,No,San Bernardino
6037108201,No,No,Fresno 
6037108202,No,No,Orange 
6037109100,No,Yes,Imperial 
6037109200,No,No,Los Angeles
6037109300,No,No,Los Angeles
6037109400,No,Yes,Kern 
6037109500,Yes,Yes,Los Angeles
6037109601,No,No,Los Angeles
6037109603,No,Yes,Los Angeles
6037109604,No,No,San Bernardino
6037109700,No,No,Los Angeles
6037109800,No,No,Fresno 
6037111100,No,No,Los Angeles
6037111201,No,No,Orange 
6037111202,No,No,Stanislaus 
6037111204,No,No,Los Angeles
6037111205,No,No,Los Angeles
6037111206,No,No,Los Angeles
6037111301,No,Yes,Los Angeles
6037111302,No,No,San Diego
6037111400,No,Yes,Los Angeles
6037113101,No,No,Kern 
6037113102,No,No,Fresno 
6037113211,No,No,Orange 
6037113212,No,No,San Diego
6037113213,No,No,Orange 
6037113231,No,No,Santa Clara
6037113232,No,No,Los Angeles
6037113233,No,Yes,Kern 
6037113234,No,Yes,Orange 
6037113235,No,No,Los Angeles
6037113237,No,No,Los Angeles
6037113301,No,No,Los Angeles
6037113303,No,No,Tulare 
6037113321,No,Yes,Los Angeles
6037113322,No,No,Fresno 
6037113401,No,No,Riverside 
6037113421,No,Yes,Los Angeles
6037113422,Yes,No,Los Angeles
6037115101,No,No,San Joaquin
6037115103,No,No,Los Angeles
6037115104,No,Yes,Riverside 
6037115201,No,Yes,Fresno 
6037115202,No,Yes,Los Angeles
6037115301,No,No,San Bernardino
6037115302,Yes,Yes,Sacramento 
6037115401,No,Yes,Los Angeles
6037115403,Yes,Yes,Fresno 
6037115404,Yes,Yes,Los Angeles
6037117101,No,No,Los Angeles
6037117102,No,Yes,Los Angeles
6037117201,No,Yes,Riverside 
6037117202,No,No,Kern 
6037117301,No,No,Madera 
6037117302,No,No,San Bernardino
6037117303,Yes,No,Los Angeles
6037117404,Yes,No,Los Angeles
6037117405,Yes,Yes,Fresno 
6037117407,No,Yes,Los Angeles
6037117408,Yes,Yes,Sacramento 
6037117510,No,Yes,Los Angeles
6037117520,Yes,Yes,Los Angeles
6037117530,No,Yes,Los Angeles
6037119001,Yes,No,Orange 
6037119002,Yes,Yes,San Diego
6037119201,No,Yes,Los Angeles
6037119202,No,Yes,Fresno 
6037119310,No,Yes,Alameda 
6037119320,Yes,Yes,Los Angeles
6037119340,Yes,Yes,Los Angeles
6037119341,No,Yes,Merced 
6037119342,No,Yes,San Bernardino
6037119400,No,No,Los Angeles
6037119700,No,No,Los Angeles
6037119800,No,Yes,Riverside 
6037119900,No,Yes,Riverside 
6037120010,Yes,Yes,Stanislaus 
6037120020,Yes,Yes,San Diego
6037120030,Yes,Yes,Riverside 
6037120103,Yes,Yes,San Bernardino
6037120104,Yes,Yes,Los Angeles
6037120105,Yes,Yes,Riverside 
6037120106,Yes,Yes,Los Angeles
6037120107,No,Yes,Los Angeles
6037120108,Yes,Yes,Los Angeles
6037120300,Yes,Yes,Los Angeles
6037120400,Yes,Yes,Fresno 
6037121010,Yes,Yes,Tulare 
6037121020,Yes,Yes,Los Angeles
6037121101,Yes,Yes,Los Angeles
6037121102,Yes,No,Fresno 
6037121210,Yes,Yes,Los Angeles
6037121221,Yes,Yes,Riverside 
6037121222,Yes,Yes,Los Angeles
6037121600,Yes,No,Ventura 
6037121801,Yes,Yes,Los Angeles
6037121802,Yes,Yes,Orange 
6037121900,Yes,Yes,Fresno 
6037122000,Yes,Yes,Orange 
6037122120,Yes,Yes,Los Angeles
6037122121,Yes,Yes,Santa Clara
6037122122,Yes,Yes,Orange 
6037122200,Yes,Yes,Orange 
6037122410,Yes,Yes,Merced 
6037122420,Yes,Yes,Orange 
6037123010,Yes,Yes,Los Angeles
6037123020,Yes,Yes,Kern 
6037123103,Yes,Yes,San Joaquin
6037123104,Yes,Yes,Los Angeles
6037123203,Yes,Yes,Los Angeles
6037123204,Yes,Yes,Kern 
6037123205,Yes,Yes,Los Angeles
6037123206,Yes,Yes,Solano 
6037123301,Yes,Yes,San Bernardino
6037123303,Yes,Yes,Sacramento 
6037123304,Yes,Yes,Los Angeles
6037123410,Yes,Yes,Los Angeles
6037123420,Yes,Yes,Los Angeles
6037123510,Yes,Yes,Fresno 
6037123520,No,Yes,Kern 
6037123601,No,Yes,Fresno 
6037123602,No,Yes,Los Angeles
6037123700,No,Yes,Los Angeles
6037123800,Yes,Yes,Los Angeles
6037123901,Yes,Yes,Los Angeles
6037123902,No,No,Sacramento 
6037124000,No,No,Merced 
6037124102,No,Yes,Stanislaus 
6037124103,Yes,Yes,Kings 
6037124104,Yes,Yes,Los Angeles
6037124105,Yes,Yes,Los Angeles
6037124201,Yes,Yes,Santa Cruz
6037124203,Yes,Yes,Stanislaus 
6037124204,Yes,Yes,Los Angeles
6037124300,No,Yes,Fresno 
6037124400,No,No,Los Angeles
6037124500,No,No,Fresno 
6037124600,No,No,Los Angeles
6037124700,No,No,Tulare 
6037124902,No,Yes,Los Angeles
6037124903,No,Yes,Los Angeles
6037125100,No,Yes,Alameda 
6037125200,No,Yes,Los Angeles
6037125310,Yes,Yes,Los Angeles
6037125320,Yes,Yes,Tulare 
6037125401,No,No,Los Angeles
6037125402,No,No,Los Angeles
6037125501,No,Yes,Alameda 
6037125502,No,Yes,Fresno 
6037125600,No,No,Riverside 
6037127102,Yes,Yes,Los Angeles
6037127103,Yes,Yes,Monterey 
6037127104,Yes,Yes,Los Angeles
6037127210,Yes,Yes,Merced 
6037127220,Yes,Yes,San Bernardino
6037127300,Yes,Yes,Los Angeles
6037127400,Yes,Yes,Los Angeles
6037127520,Yes,Yes,Los Angeles
6037127603,Yes,Yes,Riverside 
6037127604,Yes,Yes,Los Angeles
6037127605,Yes,Yes,Los Angeles
6037127606,Yes,Yes,Los Angeles
6037127711,Yes,No,Los Angeles
6037127712,No,Yes,Alameda 
6037127803,Yes,Yes,Madera 
6037127804,Yes,Yes,Los Angeles
6037127805,Yes,Yes,Kern 
6037127806,Yes,Yes,Los Angeles
6037127910,Yes,Yes,Sacramento 
6037127920,Yes,Yes,San Bernardino
6037128101,No,Yes,Kern 
6037128102,Yes,Yes,Riverside 
6037128210,Yes,Yes,Santa Clara
6037128220,Yes,Yes,Santa Clara
6037128302,Yes,Yes,San Bernardino
6037128303,Yes,Yes,Los Angeles
6037128400,Yes,No,San Bernardino
6037128500,No,No,Merced 
6037128601,Yes,Yes,Tulare 
6037128602,No,No,Los Angeles
6037128702,No,No,Los Angeles
6037128801,No,Yes,Contra Costa
6037128802,No,No,Los Angeles
6037128910,No,No,Fresno 
6037131010,Yes,Yes,Alameda 
6037131020,Yes,Yes,Los Angeles
6037131100,No,No,Riverside 
6037131200,No,No,Solano 
6037131300,No,Yes,Imperial 
6037131400,No,Yes,Fresno 
6037131600,No,Yes,Orange 
6037131701,Yes,Yes,Tulare 
6037131702,No,Yes,Sutter 
6037131800,No,Yes,San Bernardino
6037131900,No,No,Sacramento 
6037132001,No,Yes,San Diego
6037132002,Yes,No,San Bernardino
6037132101,Yes,No,Yuba 
6037132102,Yes,Yes,Los Angeles
6037132300,No,Yes,Merced 
6037132501,No,Yes,Los Angeles
6037132502,No,Yes,Los Angeles
6037132700,Yes,Yes,San Francisco
6037132900,No,No,Los Angeles
6037133000,Yes,No,Los Angeles
6037133100,Yes,Yes,San Bernardino
6037134001,Yes,Yes,Los Angeles
6037134002,No,Yes,Los Angeles
6037134101,No,No,Stanislaus 
6037134103,No,Yes,Kern 
6037134104,No,Yes,Los Angeles
6037134201,No,No,Los Angeles
6037134302,No,No,Orange 
6037134303,No,No,Kings 
6037134304,No,No,Kern 
6037134305,Yes,Yes,Los Angeles
6037134306,No,No,Los Angeles
6037134421,No,No,San Joaquin
6037134422,No,No,Los Angeles
6037134423,No,No,San Mateo
6037134424,No,No,Stanislaus 
6037134520,Yes,Yes,Imperial 
6037134521,Yes,Yes,Riverside 
6037134522,Yes,Yes,Orange 
6037134710,Yes,Yes,Stanislaus 
6037134720,Yes,Yes,Los Angeles
6037134800,Yes,No,Los Angeles
6037134901,No,No,Los Angeles
6037134903,No,Yes,Los Angeles
6037134904,Yes,Yes,Los Angeles
6037134905,No,No,Alameda 
6037135102,No,No,Merced 
6037135111,No,No,Los Angeles
6037135113,No,No,Los Angeles
6037135114,No,Yes,Tulare 
6037135201,No,No,Fresno 
6037135202,No,No,Los Angeles
6037135203,No,No,Sacramento 
6037137000,No,No,Los Angeles
6037137103,No,No,Contra Costa
6037137104,No,No,San Joaquin
6037137201,No,No,Los Angeles
6037137301,No,No,Los Angeles
6037137302,No,No,Los Angeles
6037137401,No,No,Kern 
6037137402,No,No,Los Angeles
6037137501,No,No,Riverside 
6037137502,No,No,Sacramento 
6037137504,No,No,Orange 
6037138000,No,No,Los Angeles
6037139001,No,No,Orange 
6037139200,No,No,Los Angeles
6037139301,No,No,San Bernardino
6037139302,No,Yes,Los Angeles
6037139303,Yes,Yes,Los Angeles
6037139401,No,Yes,San Bernardino
6037139402,No,No,Tulare 
6037139502,No,No,Riverside 
6037139503,No,Yes,Merced 
6037139504,No,Yes,Los Angeles
